X,Y,id,left,top,right,bottom
84.724301523,24.671290492,"1906",84.724301523,24.671290492,84.774301523,24.721290492
84.724301523,24.621290492,"1907",84.724301523,24.621290492,84.774301523,24.671290492
84.724301523,24.571290492,"1908",84.724301523,24.571290492,84.774301523,24.621290492
84.724301523,24.521290492,"1909",84.724301523,24.521290492,84.774301523,24.571290492
84.724301523,24.471290492,"1910",84.724301523,24.471290492,84.774301523,24.521290492
84.724301523,24.421290492,"1911",84.724301523,24.421290492,84.774301523,24.471290492
84.724301523,24.371290492,"1912",84.724301523,24.371290492,84.774301523,24.421290492
84.724301523,24.321290492,"1913",84.724301523,24.321290492,84.774301523,24.371290492
84.724301523,24.271290492,"1914",84.724301523,24.271290492,84.774301523,24.321290492
84.774301523,27.521290492,"1915",84.774301523,27.521290492,84.824301523,27.571290492
84.774301523,27.471290492,"1916",84.774301523,27.471290492,84.824301523,27.521290492
84.774301523,27.421290492,"1917",84.774301523,27.421290492,84.824301523,27.471290492
84.774301523,27.371290492,"1918",84.774301523,27.371290492,84.824301523,27.421290492
84.774301523,27.321290492,"1919",84.774301523,27.321290492,84.824301523,27.371290492
84.774301523,27.271290492,"1920",84.774301523,27.271290492,84.824301523,27.321290492
84.774301523,27.221290492,"1921",84.774301523,27.221290492,84.824301523,27.271290492
84.774301523,27.171290492,"1922",84.774301523,27.171290492,84.824301523,27.221290492
84.774301523,27.121290492,"1923",84.774301523,27.121290492,84.824301523,27.171290492
84.774301523,27.071290492,"1924",84.774301523,27.071290492,84.824301523,27.121290492
84.774301523,27.021290492,"1925",84.774301523,27.021290492,84.824301523,27.071290492
84.774301523,26.971290492,"1926",84.774301523,26.971290492,84.824301523,27.021290492
84.774301523,26.921290492,"1927",84.774301523,26.921290492,84.824301523,26.971290492
84.774301523,26.871290492,"1928",84.774301523,26.871290492,84.824301523,26.921290492
84.774301523,26.821290492,"1929",84.774301523,26.821290492,84.824301523,26.871290492
84.774301523,26.771290492,"1930",84.774301523,26.771290492,84.824301523,26.821290492
84.774301523,26.721290492,"1931",84.774301523,26.721290492,84.824301523,26.771290492
84.774301523,26.671290492,"1932",84.774301523,26.671290492,84.824301523,26.721290492
84.774301523,26.621290492,"1933",84.774301523,26.621290492,84.824301523,26.671290492
84.774301523,26.571290492,"1934",84.774301523,26.571290492,84.824301523,26.621290492
84.774301523,26.521290492,"1935",84.774301523,26.521290492,84.824301523,26.571290492
84.774301523,26.471290492,"1936",84.774301523,26.471290492,84.824301523,26.521290492
84.774301523,26.421290492,"1937",84.774301523,26.421290492,84.824301523,26.471290492
84.774301523,26.371290492,"1938",84.774301523,26.371290492,84.824301523,26.421290492
84.774301523,26.321290492,"1939",84.774301523,26.321290492,84.824301523,26.371290492
84.774301523,26.271290492,"1940",84.774301523,26.271290492,84.824301523,26.321290492
84.774301523,26.221290492,"1941",84.774301523,26.221290492,84.824301523,26.271290492
84.774301523,26.171290492,"1942",84.774301523,26.171290492,84.824301523,26.221290492
84.774301523,26.121290492,"1943",84.774301523,26.121290492,84.824301523,26.171290492
84.774301523,26.071290492,"1944",84.774301523,26.071290492,84.824301523,26.121290492
84.774301523,26.021290492,"1945",84.774301523,26.021290492,84.824301523,26.071290492
84.774301523,25.971290492,"1946",84.774301523,25.971290492,84.824301523,26.021290492
84.774301523,25.921290492,"1947",84.774301523,25.921290492,84.824301523,25.971290492
84.774301523,25.871290492,"1948",84.774301523,25.871290492,84.824301523,25.921290492
84.774301523,25.821290492,"1949",84.774301523,25.821290492,84.824301523,25.871290492
84.774301523,25.771290492,"1950",84.774301523,25.771290492,84.824301523,25.821290492
84.774301523,25.721290492,"1951",84.774301523,25.721290492,84.824301523,25.771290492
84.774301523,25.671290492,"1952",84.774301523,25.671290492,84.824301523,25.721290492
84.774301523,25.621290492,"1953",84.774301523,25.621290492,84.824301523,25.671290492
84.774301523,25.571290492,"1954",84.774301523,25.571290492,84.824301523,25.621290492
84.774301523,25.521290492,"1955",84.774301523,25.521290492,84.824301523,25.571290492
84.774301523,25.471290492,"1956",84.774301523,25.471290492,84.824301523,25.521290492
84.774301523,25.421290492,"1957",84.774301523,25.421290492,84.824301523,25.471290492
84.774301523,25.371290492,"1958",84.774301523,25.371290492,84.824301523,25.421290492
84.774301523,25.321290492,"1959",84.774301523,25.321290492,84.824301523,25.371290492
84.774301523,25.271290492,"1960",84.774301523,25.271290492,84.824301523,25.321290492
84.774301523,25.221290492,"1961",84.774301523,25.221290492,84.824301523,25.271290492
84.774301523,25.171290492,"1962",84.774301523,25.171290492,84.824301523,25.221290492
84.774301523,25.121290492,"1963",84.774301523,25.121290492,84.824301523,25.171290492
84.774301523,25.071290492,"1964",84.774301523,25.071290492,84.824301523,25.121290492
84.774301523,25.021290492,"1965",84.774301523,25.021290492,84.824301523,25.071290492
84.774301523,24.971290492,"1966",84.774301523,24.971290492,84.824301523,25.021290492
84.774301523,24.921290492,"1967",84.774301523,24.921290492,84.824301523,24.971290492
84.774301523,24.871290492,"1968",84.774301523,24.871290492,84.824301523,24.921290492
84.774301523,24.821290492,"1969",84.774301523,24.821290492,84.824301523,24.871290492
84.774301523,24.771290492,"1970",84.774301523,24.771290492,84.824301523,24.821290492
84.774301523,24.721290492,"1971",84.774301523,24.721290492,84.824301523,24.771290492
84.774301523,24.671290492,"1972",84.774301523,24.671290492,84.824301523,24.721290492
84.774301523,24.621290492,"1973",84.774301523,24.621290492,84.824301523,24.671290492
84.774301523,24.571290492,"1974",84.774301523,24.571290492,84.824301523,24.621290492
84.774301523,24.521290492,"1975",84.774301523,24.521290492,84.824301523,24.571290492
84.774301523,24.471290492,"1976",84.774301523,24.471290492,84.824301523,24.521290492
84.774301523,24.421290492,"1977",84.774301523,24.421290492,84.824301523,24.471290492
84.774301523,24.371290492,"1978",84.774301523,24.371290492,84.824301523,24.421290492
84.774301523,24.321290492,"1979",84.774301523,24.321290492,84.824301523,24.371290492
84.774301523,24.271290492,"1980",84.774301523,24.271290492,84.824301523,24.321290492
84.824301523,27.521290492,"1981",84.824301523,27.521290492,84.874301523,27.571290492
84.824301523,27.471290492,"1982",84.824301523,27.471290492,84.874301523,27.521290492
84.824301523,27.421290492,"1983",84.824301523,27.421290492,84.874301523,27.471290492
84.824301523,27.371290492,"1984",84.824301523,27.371290492,84.874301523,27.421290492
84.824301523,27.321290492,"1985",84.824301523,27.321290492,84.874301523,27.371290492
84.824301523,27.271290492,"1986",84.824301523,27.271290492,84.874301523,27.321290492
84.824301523,27.221290492,"1987",84.824301523,27.221290492,84.874301523,27.271290492
84.824301523,27.171290492,"1988",84.824301523,27.171290492,84.874301523,27.221290492
84.824301523,27.121290492,"1989",84.824301523,27.121290492,84.874301523,27.171290492
84.824301523,27.071290492,"1990",84.824301523,27.071290492,84.874301523,27.121290492
84.824301523,27.021290492,"1991",84.824301523,27.021290492,84.874301523,27.071290492
84.824301523,26.971290492,"1992",84.824301523,26.971290492,84.874301523,27.021290492
84.824301523,26.921290492,"1993",84.824301523,26.921290492,84.874301523,26.971290492
84.824301523,26.871290492,"1994",84.824301523,26.871290492,84.874301523,26.921290492
84.824301523,26.821290492,"1995",84.824301523,26.821290492,84.874301523,26.871290492
84.824301523,26.771290492,"1996",84.824301523,26.771290492,84.874301523,26.821290492
84.824301523,26.721290492,"1997",84.824301523,26.721290492,84.874301523,26.771290492
84.824301523,26.671290492,"1998",84.824301523,26.671290492,84.874301523,26.721290492
84.824301523,26.621290492,"1999",84.824301523,26.621290492,84.874301523,26.671290492
84.824301523,26.571290492,"2000",84.824301523,26.571290492,84.874301523,26.621290492
84.824301523,26.521290492,"2001",84.824301523,26.521290492,84.874301523,26.571290492
84.824301523,26.471290492,"2002",84.824301523,26.471290492,84.874301523,26.521290492
84.824301523,26.421290492,"2003",84.824301523,26.421290492,84.874301523,26.471290492
84.824301523,26.371290492,"2004",84.824301523,26.371290492,84.874301523,26.421290492
84.824301523,26.321290492,"2005",84.824301523,26.321290492,84.874301523,26.371290492
84.824301523,26.271290492,"2006",84.824301523,26.271290492,84.874301523,26.321290492
84.824301523,26.221290492,"2007",84.824301523,26.221290492,84.874301523,26.271290492
84.824301523,26.171290492,"2008",84.824301523,26.171290492,84.874301523,26.221290492
84.824301523,26.121290492,"2009",84.824301523,26.121290492,84.874301523,26.171290492
84.824301523,26.071290492,"2010",84.824301523,26.071290492,84.874301523,26.121290492
84.824301523,26.021290492,"2011",84.824301523,26.021290492,84.874301523,26.071290492
84.824301523,25.971290492,"2012",84.824301523,25.971290492,84.874301523,26.021290492
84.824301523,25.921290492,"2013",84.824301523,25.921290492,84.874301523,25.971290492
84.824301523,25.871290492,"2014",84.824301523,25.871290492,84.874301523,25.921290492
84.824301523,25.821290492,"2015",84.824301523,25.821290492,84.874301523,25.871290492
84.824301523,25.771290492,"2016",84.824301523,25.771290492,84.874301523,25.821290492
84.824301523,25.721290492,"2017",84.824301523,25.721290492,84.874301523,25.771290492
84.824301523,25.671290492,"2018",84.824301523,25.671290492,84.874301523,25.721290492
84.824301523,25.621290492,"2019",84.824301523,25.621290492,84.874301523,25.671290492
84.824301523,25.571290492,"2020",84.824301523,25.571290492,84.874301523,25.621290492
84.824301523,25.521290492,"2021",84.824301523,25.521290492,84.874301523,25.571290492
84.824301523,25.471290492,"2022",84.824301523,25.471290492,84.874301523,25.521290492
84.824301523,25.421290492,"2023",84.824301523,25.421290492,84.874301523,25.471290492
84.824301523,25.371290492,"2024",84.824301523,25.371290492,84.874301523,25.421290492
84.824301523,25.321290492,"2025",84.824301523,25.321290492,84.874301523,25.371290492
84.824301523,25.271290492,"2026",84.824301523,25.271290492,84.874301523,25.321290492
84.824301523,25.221290492,"2027",84.824301523,25.221290492,84.874301523,25.271290492
84.824301523,25.171290492,"2028",84.824301523,25.171290492,84.874301523,25.221290492
84.824301523,25.121290492,"2029",84.824301523,25.121290492,84.874301523,25.171290492
84.824301523,25.071290492,"2030",84.824301523,25.071290492,84.874301523,25.121290492
84.824301523,25.021290492,"2031",84.824301523,25.021290492,84.874301523,25.071290492
84.824301523,24.971290492,"2032",84.824301523,24.971290492,84.874301523,25.021290492
84.824301523,24.921290492,"2033",84.824301523,24.921290492,84.874301523,24.971290492
84.824301523,24.871290492,"2034",84.824301523,24.871290492,84.874301523,24.921290492
84.824301523,24.821290492,"2035",84.824301523,24.821290492,84.874301523,24.871290492
84.824301523,24.771290492,"2036",84.824301523,24.771290492,84.874301523,24.821290492
84.824301523,24.721290492,"2037",84.824301523,24.721290492,84.874301523,24.771290492
84.824301523,24.671290492,"2038",84.824301523,24.671290492,84.874301523,24.721290492
84.824301523,24.621290492,"2039",84.824301523,24.621290492,84.874301523,24.671290492
84.824301523,24.571290492,"2040",84.824301523,24.571290492,84.874301523,24.621290492
84.824301523,24.521290492,"2041",84.824301523,24.521290492,84.874301523,24.571290492
84.824301523,24.471290492,"2042",84.824301523,24.471290492,84.874301523,24.521290492
84.824301523,24.421290492,"2043",84.824301523,24.421290492,84.874301523,24.471290492
84.824301523,24.371290492,"2044",84.824301523,24.371290492,84.874301523,24.421290492
84.824301523,24.321290492,"2045",84.824301523,24.321290492,84.874301523,24.371290492
84.824301523,24.271290492,"2046",84.824301523,24.271290492,84.874301523,24.321290492
84.874301523,27.521290492,"2047",84.874301523,27.521290492,84.924301523,27.571290492
84.874301523,27.471290492,"2048",84.874301523,27.471290492,84.924301523,27.521290492
84.874301523,27.421290492,"2049",84.874301523,27.421290492,84.924301523,27.471290492
84.874301523,27.371290492,"2050",84.874301523,27.371290492,84.924301523,27.421290492
84.874301523,27.321290492,"2051",84.874301523,27.321290492,84.924301523,27.371290492
84.874301523,27.271290492,"2052",84.874301523,27.271290492,84.924301523,27.321290492
84.874301523,27.221290492,"2053",84.874301523,27.221290492,84.924301523,27.271290492
84.874301523,27.171290492,"2054",84.874301523,27.171290492,84.924301523,27.221290492
84.874301523,27.121290492,"2055",84.874301523,27.121290492,84.924301523,27.171290492
84.874301523,27.071290492,"2056",84.874301523,27.071290492,84.924301523,27.121290492
84.874301523,27.021290492,"2057",84.874301523,27.021290492,84.924301523,27.071290492
84.874301523,26.971290492,"2058",84.874301523,26.971290492,84.924301523,27.021290492
84.874301523,26.921290492,"2059",84.874301523,26.921290492,84.924301523,26.971290492
84.874301523,26.871290492,"2060",84.874301523,26.871290492,84.924301523,26.921290492
84.874301523,26.821290492,"2061",84.874301523,26.821290492,84.924301523,26.871290492
84.874301523,26.771290492,"2062",84.874301523,26.771290492,84.924301523,26.821290492
84.874301523,26.721290492,"2063",84.874301523,26.721290492,84.924301523,26.771290492
84.874301523,26.671290492,"2064",84.874301523,26.671290492,84.924301523,26.721290492
84.874301523,26.621290492,"2065",84.874301523,26.621290492,84.924301523,26.671290492
84.874301523,26.571290492,"2066",84.874301523,26.571290492,84.924301523,26.621290492
84.874301523,26.521290492,"2067",84.874301523,26.521290492,84.924301523,26.571290492
84.874301523,26.471290492,"2068",84.874301523,26.471290492,84.924301523,26.521290492
84.874301523,26.421290492,"2069",84.874301523,26.421290492,84.924301523,26.471290492
84.874301523,26.371290492,"2070",84.874301523,26.371290492,84.924301523,26.421290492
84.874301523,26.321290492,"2071",84.874301523,26.321290492,84.924301523,26.371290492
84.874301523,26.271290492,"2072",84.874301523,26.271290492,84.924301523,26.321290492
84.874301523,26.221290492,"2073",84.874301523,26.221290492,84.924301523,26.271290492
84.874301523,26.171290492,"2074",84.874301523,26.171290492,84.924301523,26.221290492
84.874301523,26.121290492,"2075",84.874301523,26.121290492,84.924301523,26.171290492
84.874301523,26.071290492,"2076",84.874301523,26.071290492,84.924301523,26.121290492
84.874301523,26.021290492,"2077",84.874301523,26.021290492,84.924301523,26.071290492
84.874301523,25.971290492,"2078",84.874301523,25.971290492,84.924301523,26.021290492
84.874301523,25.921290492,"2079",84.874301523,25.921290492,84.924301523,25.971290492
84.874301523,25.871290492,"2080",84.874301523,25.871290492,84.924301523,25.921290492
84.874301523,25.821290492,"2081",84.874301523,25.821290492,84.924301523,25.871290492
84.874301523,25.771290492,"2082",84.874301523,25.771290492,84.924301523,25.821290492
84.874301523,25.721290492,"2083",84.874301523,25.721290492,84.924301523,25.771290492
84.874301523,25.671290492,"2084",84.874301523,25.671290492,84.924301523,25.721290492
84.874301523,25.621290492,"2085",84.874301523,25.621290492,84.924301523,25.671290492
84.874301523,25.571290492,"2086",84.874301523,25.571290492,84.924301523,25.621290492
84.874301523,25.521290492,"2087",84.874301523,25.521290492,84.924301523,25.571290492
84.874301523,25.471290492,"2088",84.874301523,25.471290492,84.924301523,25.521290492
84.874301523,25.421290492,"2089",84.874301523,25.421290492,84.924301523,25.471290492
84.874301523,25.371290492,"2090",84.874301523,25.371290492,84.924301523,25.421290492
84.874301523,25.321290492,"2091",84.874301523,25.321290492,84.924301523,25.371290492
84.874301523,25.271290492,"2092",84.874301523,25.271290492,84.924301523,25.321290492
84.874301523,25.221290492,"2093",84.874301523,25.221290492,84.924301523,25.271290492
84.874301523,25.171290492,"2094",84.874301523,25.171290492,84.924301523,25.221290492
84.874301523,25.121290492,"2095",84.874301523,25.121290492,84.924301523,25.171290492
84.874301523,25.071290492,"2096",84.874301523,25.071290492,84.924301523,25.121290492
84.874301523,25.021290492,"2097",84.874301523,25.021290492,84.924301523,25.071290492
84.874301523,24.971290492,"2098",84.874301523,24.971290492,84.924301523,25.021290492
84.874301523,24.921290492,"2099",84.874301523,24.921290492,84.924301523,24.971290492
84.874301523,24.871290492,"2100",84.874301523,24.871290492,84.924301523,24.921290492
84.874301523,24.821290492,"2101",84.874301523,24.821290492,84.924301523,24.871290492
84.874301523,24.771290492,"2102",84.874301523,24.771290492,84.924301523,24.821290492
84.874301523,24.721290492,"2103",84.874301523,24.721290492,84.924301523,24.771290492
84.874301523,24.671290492,"2104",84.874301523,24.671290492,84.924301523,24.721290492
84.874301523,24.621290492,"2105",84.874301523,24.621290492,84.924301523,24.671290492
84.874301523,24.571290492,"2106",84.874301523,24.571290492,84.924301523,24.621290492
84.874301523,24.521290492,"2107",84.874301523,24.521290492,84.924301523,24.571290492
84.874301523,24.471290492,"2108",84.874301523,24.471290492,84.924301523,24.521290492
84.874301523,24.421290492,"2109",84.874301523,24.421290492,84.924301523,24.471290492
84.874301523,24.371290492,"2110",84.874301523,24.371290492,84.924301523,24.421290492
84.874301523,24.321290492,"2111",84.874301523,24.321290492,84.924301523,24.371290492
84.874301523,24.271290492,"2112",84.874301523,24.271290492,84.924301523,24.321290492
84.924301523,27.521290492,"2113",84.924301523,27.521290492,84.974301523,27.571290492
84.924301523,27.471290492,"2114",84.924301523,27.471290492,84.974301523,27.521290492
84.924301523,27.421290492,"2115",84.924301523,27.421290492,84.974301523,27.471290492
84.924301523,27.371290492,"2116",84.924301523,27.371290492,84.974301523,27.421290492
84.924301523,27.321290492,"2117",84.924301523,27.321290492,84.974301523,27.371290492
84.924301523,27.271290492,"2118",84.924301523,27.271290492,84.974301523,27.321290492
84.924301523,27.221290492,"2119",84.924301523,27.221290492,84.974301523,27.271290492
84.924301523,27.171290492,"2120",84.924301523,27.171290492,84.974301523,27.221290492
84.924301523,27.121290492,"2121",84.924301523,27.121290492,84.974301523,27.171290492
84.924301523,27.071290492,"2122",84.924301523,27.071290492,84.974301523,27.121290492
84.924301523,27.021290492,"2123",84.924301523,27.021290492,84.974301523,27.071290492
84.924301523,26.971290492,"2124",84.924301523,26.971290492,84.974301523,27.021290492
84.924301523,26.921290492,"2125",84.924301523,26.921290492,84.974301523,26.971290492
84.924301523,26.871290492,"2126",84.924301523,26.871290492,84.974301523,26.921290492
84.924301523,26.821290492,"2127",84.924301523,26.821290492,84.974301523,26.871290492
84.924301523,26.771290492,"2128",84.924301523,26.771290492,84.974301523,26.821290492
84.924301523,26.721290492,"2129",84.924301523,26.721290492,84.974301523,26.771290492
84.924301523,26.671290492,"2130",84.924301523,26.671290492,84.974301523,26.721290492
84.924301523,26.621290492,"2131",84.924301523,26.621290492,84.974301523,26.671290492
84.924301523,26.571290492,"2132",84.924301523,26.571290492,84.974301523,26.621290492
84.924301523,26.521290492,"2133",84.924301523,26.521290492,84.974301523,26.571290492
84.924301523,26.471290492,"2134",84.924301523,26.471290492,84.974301523,26.521290492
84.924301523,26.421290492,"2135",84.924301523,26.421290492,84.974301523,26.471290492
84.924301523,26.371290492,"2136",84.924301523,26.371290492,84.974301523,26.421290492
84.924301523,26.321290492,"2137",84.924301523,26.321290492,84.974301523,26.371290492
84.924301523,26.271290492,"2138",84.924301523,26.271290492,84.974301523,26.321290492
84.924301523,26.221290492,"2139",84.924301523,26.221290492,84.974301523,26.271290492
84.924301523,26.171290492,"2140",84.924301523,26.171290492,84.974301523,26.221290492
84.924301523,26.121290492,"2141",84.924301523,26.121290492,84.974301523,26.171290492
84.924301523,26.071290492,"2142",84.924301523,26.071290492,84.974301523,26.121290492
84.924301523,26.021290492,"2143",84.924301523,26.021290492,84.974301523,26.071290492
84.924301523,25.971290492,"2144",84.924301523,25.971290492,84.974301523,26.021290492
84.924301523,25.921290492,"2145",84.924301523,25.921290492,84.974301523,25.971290492
84.924301523,25.871290492,"2146",84.924301523,25.871290492,84.974301523,25.921290492
84.924301523,25.821290492,"2147",84.924301523,25.821290492,84.974301523,25.871290492
84.924301523,25.771290492,"2148",84.924301523,25.771290492,84.974301523,25.821290492
84.924301523,25.721290492,"2149",84.924301523,25.721290492,84.974301523,25.771290492
84.924301523,25.671290492,"2150",84.924301523,25.671290492,84.974301523,25.721290492
84.924301523,25.621290492,"2151",84.924301523,25.621290492,84.974301523,25.671290492
84.924301523,25.571290492,"2152",84.924301523,25.571290492,84.974301523,25.621290492
84.924301523,25.521290492,"2153",84.924301523,25.521290492,84.974301523,25.571290492
84.924301523,25.471290492,"2154",84.924301523,25.471290492,84.974301523,25.521290492
84.924301523,25.421290492,"2155",84.924301523,25.421290492,84.974301523,25.471290492
84.924301523,25.371290492,"2156",84.924301523,25.371290492,84.974301523,25.421290492
84.924301523,25.321290492,"2157",84.924301523,25.321290492,84.974301523,25.371290492
84.924301523,25.271290492,"2158",84.924301523,25.271290492,84.974301523,25.321290492
84.924301523,25.221290492,"2159",84.924301523,25.221290492,84.974301523,25.271290492
84.924301523,25.171290492,"2160",84.924301523,25.171290492,84.974301523,25.221290492
84.924301523,25.121290492,"2161",84.924301523,25.121290492,84.974301523,25.171290492
84.924301523,25.071290492,"2162",84.924301523,25.071290492,84.974301523,25.121290492
84.924301523,25.021290492,"2163",84.924301523,25.021290492,84.974301523,25.071290492
84.924301523,24.971290492,"2164",84.924301523,24.971290492,84.974301523,25.021290492
84.924301523,24.921290492,"2165",84.924301523,24.921290492,84.974301523,24.971290492
84.924301523,24.871290492,"2166",84.924301523,24.871290492,84.974301523,24.921290492
84.924301523,24.821290492,"2167",84.924301523,24.821290492,84.974301523,24.871290492
84.924301523,24.771290492,"2168",84.924301523,24.771290492,84.974301523,24.821290492
84.924301523,24.721290492,"2169",84.924301523,24.721290492,84.974301523,24.771290492
84.924301523,24.671290492,"2170",84.924301523,24.671290492,84.974301523,24.721290492
84.924301523,24.621290492,"2171",84.924301523,24.621290492,84.974301523,24.671290492
84.924301523,24.571290492,"2172",84.924301523,24.571290492,84.974301523,24.621290492
84.924301523,24.521290492,"2173",84.924301523,24.521290492,84.974301523,24.571290492
84.924301523,24.471290492,"2174",84.924301523,24.471290492,84.974301523,24.521290492
84.924301523,24.421290492,"2175",84.924301523,24.421290492,84.974301523,24.471290492
84.924301523,24.371290492,"2176",84.924301523,24.371290492,84.974301523,24.421290492
84.924301523,24.321290492,"2177",84.924301523,24.321290492,84.974301523,24.371290492
84.924301523,24.271290492,"2178",84.924301523,24.271290492,84.974301523,24.321290492
84.974301523,27.521290492,"2179",84.974301523,27.521290492,85.024301523,27.571290492
84.974301523,27.471290492,"2180",84.974301523,27.471290492,85.024301523,27.521290492
84.974301523,27.421290492,"2181",84.974301523,27.421290492,85.024301523,27.471290492
84.974301523,27.371290492,"2182",84.974301523,27.371290492,85.024301523,27.421290492
84.974301523,27.321290492,"2183",84.974301523,27.321290492,85.024301523,27.371290492
84.974301523,27.271290492,"2184",84.974301523,27.271290492,85.024301523,27.321290492
84.974301523,27.221290492,"2185",84.974301523,27.221290492,85.024301523,27.271290492
84.974301523,27.171290492,"2186",84.974301523,27.171290492,85.024301523,27.221290492
84.974301523,27.121290492,"2187",84.974301523,27.121290492,85.024301523,27.171290492
84.974301523,27.071290492,"2188",84.974301523,27.071290492,85.024301523,27.121290492
84.974301523,27.021290492,"2189",84.974301523,27.021290492,85.024301523,27.071290492
84.974301523,26.971290492,"2190",84.974301523,26.971290492,85.024301523,27.021290492
84.974301523,26.921290492,"2191",84.974301523,26.921290492,85.024301523,26.971290492
84.974301523,26.871290492,"2192",84.974301523,26.871290492,85.024301523,26.921290492
84.974301523,26.821290492,"2193",84.974301523,26.821290492,85.024301523,26.871290492
84.974301523,26.771290492,"2194",84.974301523,26.771290492,85.024301523,26.821290492
84.974301523,26.721290492,"2195",84.974301523,26.721290492,85.024301523,26.771290492
84.974301523,26.671290492,"2196",84.974301523,26.671290492,85.024301523,26.721290492
84.974301523,26.621290492,"2197",84.974301523,26.621290492,85.024301523,26.671290492
84.974301523,26.571290492,"2198",84.974301523,26.571290492,85.024301523,26.621290492
84.974301523,26.521290492,"2199",84.974301523,26.521290492,85.024301523,26.571290492
84.974301523,26.471290492,"2200",84.974301523,26.471290492,85.024301523,26.521290492
84.974301523,26.421290492,"2201",84.974301523,26.421290492,85.024301523,26.471290492
84.974301523,26.371290492,"2202",84.974301523,26.371290492,85.024301523,26.421290492
84.974301523,26.321290492,"2203",84.974301523,26.321290492,85.024301523,26.371290492
84.974301523,26.271290492,"2204",84.974301523,26.271290492,85.024301523,26.321290492
84.974301523,26.221290492,"2205",84.974301523,26.221290492,85.024301523,26.271290492
84.974301523,26.171290492,"2206",84.974301523,26.171290492,85.024301523,26.221290492
84.974301523,26.121290492,"2207",84.974301523,26.121290492,85.024301523,26.171290492
84.974301523,26.071290492,"2208",84.974301523,26.071290492,85.024301523,26.121290492
84.974301523,26.021290492,"2209",84.974301523,26.021290492,85.024301523,26.071290492
84.974301523,25.971290492,"2210",84.974301523,25.971290492,85.024301523,26.021290492
84.974301523,25.921290492,"2211",84.974301523,25.921290492,85.024301523,25.971290492
84.974301523,25.871290492,"2212",84.974301523,25.871290492,85.024301523,25.921290492
84.974301523,25.821290492,"2213",84.974301523,25.821290492,85.024301523,25.871290492
84.974301523,25.771290492,"2214",84.974301523,25.771290492,85.024301523,25.821290492
84.974301523,25.721290492,"2215",84.974301523,25.721290492,85.024301523,25.771290492
84.974301523,25.671290492,"2216",84.974301523,25.671290492,85.024301523,25.721290492
84.974301523,25.621290492,"2217",84.974301523,25.621290492,85.024301523,25.671290492
84.974301523,25.571290492,"2218",84.974301523,25.571290492,85.024301523,25.621290492
84.974301523,25.521290492,"2219",84.974301523,25.521290492,85.024301523,25.571290492
84.974301523,25.471290492,"2220",84.974301523,25.471290492,85.024301523,25.521290492
84.974301523,25.421290492,"2221",84.974301523,25.421290492,85.024301523,25.471290492
84.974301523,25.371290492,"2222",84.974301523,25.371290492,85.024301523,25.421290492
84.974301523,25.321290492,"2223",84.974301523,25.321290492,85.024301523,25.371290492
84.974301523,25.271290492,"2224",84.974301523,25.271290492,85.024301523,25.321290492
84.974301523,25.221290492,"2225",84.974301523,25.221290492,85.024301523,25.271290492
84.974301523,25.171290492,"2226",84.974301523,25.171290492,85.024301523,25.221290492
84.974301523,25.121290492,"2227",84.974301523,25.121290492,85.024301523,25.171290492
84.974301523,25.071290492,"2228",84.974301523,25.071290492,85.024301523,25.121290492
84.974301523,25.021290492,"2229",84.974301523,25.021290492,85.024301523,25.071290492
84.974301523,24.971290492,"2230",84.974301523,24.971290492,85.024301523,25.021290492
84.974301523,24.921290492,"2231",84.974301523,24.921290492,85.024301523,24.971290492
84.974301523,24.871290492,"2232",84.974301523,24.871290492,85.024301523,24.921290492
84.974301523,24.821290492,"2233",84.974301523,24.821290492,85.024301523,24.871290492
84.974301523,24.771290492,"2234",84.974301523,24.771290492,85.024301523,24.821290492
84.974301523,24.721290492,"2235",84.974301523,24.721290492,85.024301523,24.771290492
84.974301523,24.671290492,"2236",84.974301523,24.671290492,85.024301523,24.721290492
84.974301523,24.621290492,"2237",84.974301523,24.621290492,85.024301523,24.671290492
84.974301523,24.571290492,"2238",84.974301523,24.571290492,85.024301523,24.621290492
84.974301523,24.521290492,"2239",84.974301523,24.521290492,85.024301523,24.571290492
84.974301523,24.471290492,"2240",84.974301523,24.471290492,85.024301523,24.521290492
84.974301523,24.421290492,"2241",84.974301523,24.421290492,85.024301523,24.471290492
84.974301523,24.371290492,"2242",84.974301523,24.371290492,85.024301523,24.421290492
84.974301523,24.321290492,"2243",84.974301523,24.321290492,85.024301523,24.371290492
84.974301523,24.271290492,"2244",84.974301523,24.271290492,85.024301523,24.321290492
85.024301523,27.521290492,"2245",85.024301523,27.521290492,85.074301523,27.571290492
85.024301523,27.471290492,"2246",85.024301523,27.471290492,85.074301523,27.521290492
85.024301523,27.421290492,"2247",85.024301523,27.421290492,85.074301523,27.471290492
85.024301523,27.371290492,"2248",85.024301523,27.371290492,85.074301523,27.421290492
85.024301523,27.321290492,"2249",85.024301523,27.321290492,85.074301523,27.371290492
85.024301523,27.271290492,"2250",85.024301523,27.271290492,85.074301523,27.321290492
85.024301523,27.221290492,"2251",85.024301523,27.221290492,85.074301523,27.271290492
85.024301523,27.171290492,"2252",85.024301523,27.171290492,85.074301523,27.221290492
85.024301523,27.121290492,"2253",85.024301523,27.121290492,85.074301523,27.171290492
85.024301523,27.071290492,"2254",85.024301523,27.071290492,85.074301523,27.121290492
